"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Noah Vonleh",3000,"Por@Cle 07:00PM ET",9.288,"Por"
"C","Chris Andersen",3000,"Por@Cle 07:00PM ET",7.938,"Cle"
"C","Festus Ezeli",3000,"Por@Cle 07:00PM ET",0,"Por"
"PG","Devin Harris",3000,"LAC@Dal 08:30PM ET",0,"Dal"
"SG","Alan Anderson",3000,"LAC@Dal 08:30PM ET",5.750,"LAC"
"SG","Nicolas Brussino",3000,"LAC@Dal 08:30PM ET",4.659,"Dal"
"SF","Paul Pierce",3000,"LAC@Dal 08:30PM ET",7.000,"LAC"
"SF","Luc Richard Mbah a Moute",3000,"LAC@Dal 08:30PM ET",12.883,"LAC"
"SF","Wesley Johnson",3000,"LAC@Dal 08:30PM ET",10.275,"LAC"
"SF","Dorian Finney-Smith",3000,"LAC@Dal 08:30PM ET",7.604,"Dal"
"PF/C","Brandon Bass",3000,"LAC@Dal 08:30PM ET",7.313,"LAC"
"PF","Brice Johnson",3000,"LAC@Dal 08:30PM ET",0,"LAC"
"C","A.J. Hammons",3000,"LAC@Dal 08:30PM ET",4.250,"Dal"
"C","Diamond Stone",3000,"LAC@Dal 08:30PM ET",3.750,"LAC"
"PG","Raul Neto",3000,"Den@Uta 09:00PM ET",2.300,"Uta"
"PG","Malik Beasley",3000,"Den@Uta 09:00PM ET",3.250,"Den"
"SG","Mike Miller",3000,"Den@Uta 09:00PM ET",5.167,"Den"
"SG","Alec Burks",3000,"Den@Uta 09:00PM ET",0,"Uta"
"SF","Alonzo Gee",3000,"Den@Uta 09:00PM ET",2.417,"Den"
"SF","Joe Ingles",3000,"Den@Uta 09:00PM ET",10.600,"Uta"
"PF/C","Boris Diaw",3000,"Den@Uta 09:00PM ET",5.208,"Uta"
"PF","Darrell Arthur",3000,"Den@Uta 09:00PM ET",6.000,"Den"
"PF","Joel Bolomboy",3000,"Den@Uta 09:00PM ET",3.250,"Uta"
"C","Jeff Withey",3000,"Den@Uta 09:00PM ET",7.114,"Uta"
"C","Juancho Hernangomez",3000,"Den@Uta 09:00PM ET",8.521,"Den"
"PG","T.J. McConnell",3000,"Mem@Phi 07:00PM ET",15.839,"Phi"
"PG","Wade Baldwin IV",3000,"Mem@Phi 07:00PM ET",11.000,"Mem"
"SG/SF","Hollis Thompson",3000,"Mem@Phi 07:00PM ET",14.696,"Phi"
"SG","Troy Daniels",3000,"Mem@Phi 07:00PM ET",1.625,"Mem"
"SG","Troy Williams",3000,"Mem@Phi 07:00PM ET",4.056,"Mem"
"SG","Timothe Luwawu-Cabarrot",3000,"Mem@Phi 07:00PM ET",2.667,"Phi"
"SF","Ben Simmons",3000,"Mem@Phi 07:00PM ET",0,"Phi"
"PF","Richaun Holmes",3000,"Mem@Phi 07:00PM ET",15.875,"Phi"
"PF","Jarell Martin",3000,"Mem@Phi 07:00PM ET",7.942,"Mem"
"PF","Deyonta Davis",3000,"Mem@Phi 07:00PM ET",5.350,"Mem"
"C","Brandan Wright",3000,"Mem@Phi 07:00PM ET",0,"Mem"
"PG","Aaron Brooks",3000,"Atl@Ind 07:00PM ET",13.271,"Ind"
"PG","Malcolm Delaney",3000,"Atl@Ind 07:00PM ET",14.214,"Atl"
"SG","Joe Young",3000,"Atl@Ind 07:00PM ET",5.273,"Ind"
"SF","Ryan Kelly",3000,"Atl@Ind 07:00PM ET",3.375,"Atl"
"SF","Taurean Prince",3000,"Atl@Ind 07:00PM ET",8.167,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@Ind 07:00PM ET",3.050,"Atl"
"PF","Kris Humphries",3000,"Atl@Ind 07:00PM ET",10.058,"Atl"
"PF","Mike Scott",3000,"Atl@Ind 07:00PM ET",0,"Atl"
"PF","Lavoy Allen",3000,"Atl@Ind 07:00PM ET",8.467,"Ind"
"PF","Rakeem Christmas",3000,"Atl@Ind 07:00PM ET",5.125,"Ind"
"PF","Georges Niang",3000,"Atl@Ind 07:00PM ET",2.775,"Ind"
"C","Tiago Splitter",3000,"Atl@Ind 07:00PM ET",0,"Atl"
"PG","John Lucas III",3000,"Min@NO 09:30PM ET",1.500,"Min"
"PG","Kris Dunn",3000,"Min@NO 09:30PM ET",14.538,"Min"
"PG","Tyus Jones",3000,"Min@NO 09:30PM ET",14.972,"Min"
"SG/SF","Brandon Rush",3000,"Min@NO 09:30PM ET",6.125,"Min"
"SG/SF","Shabazz Muhammad",3000,"Min@NO 09:30PM ET",10.850,"Min"
"SF","Quincy Pondexter",3000,"Min@NO 09:30PM ET",0,"NO"
"SF","Anthony Brown",3000,"Min@NO 09:30PM ET",4.250,"NO"
"PF","Jordan Hill",3000,"Min@NO 09:30PM ET",6.250,"Min"
"PF","Nemanja Bjelica",3000,"Min@NO 09:30PM ET",14.462,"Min"
"PF","Adreian Payne",3000,"Min@NO 09:30PM ET",11.792,"Min"
"PF","Cheick Diallo",3000,"Min@NO 09:30PM ET",3.250,"NO"
"C","Alexis Ajinca",3000,"Min@NO 09:30PM ET",10.071,"NO"
"C","Nikola Pekovic",3000,"Min@NO 09:30PM ET",0,"Min"
"C","Omer Asik",3000,"Min@NO 09:30PM ET",12.917,"NO"
