"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Terry Rozier",3000,"Tor@Bos 07:30PM ET",4.958,"Bos"
"PG","Tyler Ennis",3000,"Mil@Cle 07:00PM ET",7.543,"Mil"
"PF","Noah Vonleh",3000,"Dal@Por 10:00PM ET",10.481,"Por"
"SG","James Young",3000,"Tor@Bos 07:30PM ET",3.442,"Bos"
"C","Joel Embiid",3000,"Phi@Den 09:00PM ET",0,"Phi"
"PG","Dante Exum",3000,"Uta@Hou 08:00PM ET",0,"Uta"
"SF","Bruno Caboclo",3000,"Tor@Bos 07:30PM ET",0.688,"Tor"
"PF","Clint Capela",3000,"Uta@Hou 08:00PM ET",19.358,"Hou"
"SF","Damien Inglis",3000,"Mil@Cle 07:00PM ET",4.714,"Mil"
"C","Walter Tavares",3000,"Atl@Was 07:00PM ET",6.114,"Atl"
"SF","Damjan Rudez",3000,"Sac@Min 08:00PM ET",4.054,"Min"
"C","Cristiano Felicio",3000,"NY@Chi 08:00PM ET",6.125,"Chi"
"PG","Tyus Jones",3000,"Sac@Min 08:00PM ET",10.860,"Min"
"PF","Cliff Alexander",3000,"Dal@Por 10:00PM ET",3.286,"Por"
"SF","Kelly Oubre Jr.",3000,"Atl@Was 07:00PM ET",7.273,"Was"
"PF","Trey Lyles",3000,"Uta@Hou 08:00PM ET",11.368,"Uta"
"PF","Kevon Looney",3000,"LAC@GS 10:30PM ET",4.300,"GS"
"SG","Rashad Vaughn",3000,"Mil@Cle 07:00PM ET",5.443,"Mil"
"SF","Luis Montero",3000,"Dal@Por 10:00PM ET",2.357,"Por"
"SF","Axel Toupane",3000,"Phi@Den 09:00PM ET",7.400,"Den"
